,Unnamed: 0,Listing,Location,Address1,Address2,Address3,Price,Arrangement,Num_Bedrm,Num_Bathrm,Area,Condominium,Neighborhood_Rating,Gymnasium,CCTV,Utility room,Indoor Pool,Air conditioning,Alarm System,Amphitheater,Balcony,Bar,Basement Parking,Billiards table,Broadband internet available,Built-in wardrobes,Business Center,Central air conditioning,Clinic,Club House,Drying Area,Elevators,Ensuite,Entertainment room,Fire exits,Fitness center,Floorboards,Function Room,Game Room,Gas heating,Gym,Health Club,Hydronic heating,Indoor spa,Indoor Tree House,Intercom,Jacuzzi,Laundry Area,Lobby,Lounge,Maids Room,Meeting rooms,Multi-Purpose Hall,Open fireplace,Pay TV access,Powder room,Reception Area,Sauna,Shower rooms,Sky lounge,Smoke detector,Social hall,Split-system heating,Study room,Theater,Wi-Fi,Daycare Center,Fire Alarm,Fire sprinkler system,Courtyard,Sauna.1,Library,Function area,Pond,Helipad,Open space,24-hour security,Drying area,Gazebos,Spa,Shops,Study area,Golf Area,Badminton court,Balcony.1,Basketball court,Carport,Clubhouse,Deck,Fully fenced,Garage,Garden,Gazebo,Health Club.1,Jacuzzi.1,Jogging path,Landscaped Garden,Multi-purpose lawn,Open car spaces,Outdoor spa,Parking lot,Parks,Playground,Pool bar,Remote garage,Secure parking,Shower rooms.1,Sports facilities,Swimming pool,Tennis court
412,412,For Rent Nice 3 Bedroom Shang Grand Legazpi Village Makati City,"Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 250,000",Monthly,3,3.0,275.0,Shang Grand,4.92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,413,For Rent-1BR with Full Furnished in The Residences at Greenbelt 57sqm 1parking,"San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 75,000",,1,1.0,57.0,The Residences at Greenbelt,4.04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
414,414,Modern Urban Loft Penthouse for rent,"Leviste Cor Sedeño Salcedo Makati Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 175,000",Monthly,3,3.5,262.0,One Lafayette Square Condominium,4.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415,415,Condominium 3BR Condo for Lease / Rent in Amorsolo East Tower Rockwell Makati,"Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 130,000",Monthly,3,3.0,184.0,Amorsolo East,4.4,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
416,416,Fully Furnished 1BR Condo Unit For Rent at The Shang Salcedo Place Makati,"147 Sen. Gil J. Puyat Avenue, Corner Tordesillas and H.V, H.V. Dela Costa Streets Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 75,000",Monthly,1,1.0,58.0,Shang Salcedo Place,4.89,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
417,417,2 Bedroom for Rent Edades Tower Rockwell Makati City,"Edades Tower, Rockwell, Makati NCR Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 95,000",Monthly,2,2.0,110.0,Edades Tower and Garden Villas,4.4,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0
418,418,Studio For Rent at Shang Salcedo Place in HV de la Costa St Makati City,"HV Dela Costa Street Makati City Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 45,000",Monthly,1,1.0,36.0,Shang Salcedo Place,4.89,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
419,419,4 Bedroom Condo For Rent in Salcedo Village,"Philippines, Metro Manila, Makati, Salcedo Village Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 120,000",Monthly,4,0.0,224.0,The Salcedo Park,4.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
420,420,"Rush 3BR TRAG Laguna For Rent: 203m2, FFurnished and Interiored, 2 parking","Philippines, Makati, San Lorenzo, Esperanza St San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 225,000",Monthly,3,4.0,203.0,The Residences at Greenbelt,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
421,421,Spacious Fully Furnished 1-BR condo unit,"San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 40,000",Monthly,1,1.0,40.0,The Columns Legazpi Village,4.04,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
422,422,For Rent: 2 Bedroom Fully Furnished in The Columns Ayala w/ Parking Can Issue OR,"Ayala Avenue Corner Gil Puyat, Makati City San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 45,000",Monthly,2,2.0,65.0,The Columns Legazpi Village,4.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
423,423,CA045: 3 Bedroom Easton Place Makati ( Condo for Rent ),"Valero Street Salcedo Village, Makati Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 135,000",Monthly,3,4.0,189.0,Easton Place,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
424,424,Studio for rent at Prince Plaza II Makati,"Makati Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 25,000",Monthly,1,1.0,33.0,Prince Plaza II,4.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,425,Newly Renovated Studio condo for Rent near Makati Medical and Techzone,"Sen. Gil Puyat Avenue, Makati",Metro Manila,Makati,Sen. Gil Puyat Avenue,"₱ 20,000",Monthly,1,1.0,37.66,West of Ayala,4.83,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
426,426,3BR For Rent in Makati Salcedo - Salcedo Park Tower 1,"Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 90,000",Monthly,3,0.0,179.0,The Salcedo Park,4.54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
427,427,Three bedroom Rizal Tower Rockwell Center Makati for lease,"Rizal Drive Rockwell Center Makati City Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 200,000",,3,5.0,286.0,Rizal Tower,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,428,The Rise Makati by Shang Property for rent,"Philippines, Makati, Yakal St San Antonio, Makati",Metro Manila,Makati,San Antonio,"₱ 20,000",Monthly,1,1.0,28.0,The Rise Makati by Shang Property,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,429,Paseo parkview studio unit for rent,"Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 21,000",Monthly,1,1.0,36.0,Paseo Parkview Suites,4.89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,430,"For Rent Studio unit at Paseo Heights, Makati City","Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 40,000",Monthly,1,1.0,30.0,Paseo Heights,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
431,431,"RSO - For Lease: 3 Bedroom Unit in One Rockwell, Rockwell Center, Makati","Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 123,000",Monthly,3,2.0,120.0,One Rockwell,4.4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
432,432,Great location! Makati condo near Ayala Avenue,"124 Valero St. Makati City Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 60,000",Monthly,3,2.0,88.0,Valero Plaza Condominium,4.54,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
433,433,"Luxury 2BR unit for rent at San Lorenzo Place, Makati","Philippines, Makati, San Lorenzo, Chino Roces Ave San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 70,000",Monthly,2,2.0,48.0,San Lorenzo Place,4.04,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
434,434,New Studio Condo Paseo Heights Makati,"Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 23,000",Monthly,1,1.0,22.0,Paseo Heights,4.89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
435,435,For Rent: Park Terraces Studio Tower 1 Makati,"San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 51,000",Monthly,1,1.0,37.0,Park Terraces,4.04,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,2 Bedroom Condominium for Rent LPL Manor Condominium,"116 L.P. Leviste, Salcedo Village, Makati City, Metro Manila, Philippines Salcedo Village, Makati",Metro Manila,Makati,Salcedo Village,"₱ 75,000",,2,2.0,150.0,LPL Manor,4.89,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,437,"Fully-furnished, move-in ready Studio","128 Dela Rosa Street, Ayala South Makati Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 27,500",Monthly,1,1.0,40.0,Eton Tower Makati,4.92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,438,For Rent 2BR Furnished Unit in One Rockwell Makati City,"Rockwell Drive, Rockwell Center, Makati City Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 98,000",Monthly,2,1.0,98.0,One Rockwell,4.4,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
439,439,"2 bedroom condo for rent One Legaspi Legazpi Village, Makati, Rada Street","Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 100,000",Monthly,2,3.0,96.3,One Legazpi Park,4.92,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
440,440,Condominium For Rent in Makati City - Manansala Tower,"Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 90,000",Monthly,2,2.0,106.0,The Manansala,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
441,441,Fully furnished 1 Bedroom condo at Trump Tower Makati,"Philippines, 1210, Makati, Poblacion, Makati Ave Poblacion, Makati",Metro Manila,Makati,Poblacion,"₱ 100,000",Monthly,1,1.0,67.7,Trump Tower,4.13,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442,442,Condominium 2BR Condo for Rent / Lease in Amorsolo West Tower Rockwell Makati,"Philippines, Makati, Amorsolo Dr Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 100,000",Monthly,2,2.0,127.0,Amorsolo West,4.4,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
443,443,"Grand Midori Makati, 50 sqm, 1 bedroom, furnished unit with balcony for rent","160 Legaspi Street, Legazpi Village, Makati Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 45,000",Monthly,1,1.0,50.0,The Grand Midori Makati,4.92,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
444,444,"For Rent: 1 Bedroom The Columns Tower 3, Metro Manila, Makati City","Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 50,000",Monthly,1,1.0,49.0,The Columns,4.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
445,445,1BR Condo For Rent in BGC near Burgos Circle,"Forbes Park, Makati",Metro Manila,Makati,Forbes Park,"₱ 40,000",Monthly,1,1.0,37.0,Forbes Parklane,2.52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
446,446,1BR Loft One Rockwell West Tower For Rent. (B-RLC-RWW-031),"Rockwell Dr, Makati, Metro Manila Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 65,000",Monthly,1,1.0,65.0,One Rockwell,4.4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
447,447,"For Rent: Joya Lofts & Towers - Studio Unit, Furnished, 33 Sqm., 1 Parking Slot","Philippines, 1210, Makati, Rockwell Dr Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 35,000",Monthly,1,1.0,33.0,Joya Lofts and Towers,4.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
448,448,"for rent: 1br salcedo square, makati city","Bel-Air, Makati",Metro Manila,Makati,Bel-Air,"₱ 35,000",Monthly,1,1.0,32.0,Salcedo Square,4.54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,449,Fully furnished 2 bedroom unit in Makati,"The Columns, Antonio Arnaiz Ave., Legazpi Village Makati, 1223 Metro Manila San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 75,000",Monthly,2,2.0,78.0,The Columns Legazpi Village,4.04,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0
450,450,FOR RENT Fully Furnished 1BR unit in One Legazpi Park,"Legazpi Village, Makati",Metro Manila,Makati,Legazpi Village,"₱ 60,000",Monthly,1,1.0,62.46,One Legazpi Park,4.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,451,For Lease 3 Bedroom in Edades Tower and Garden Villas Rockwell Makati,"Philippines, 1211, Makati, Amorsolo Dr Rockwell, Makati",Metro Manila,Makati,Rockwell,"₱ 135,000",Monthly,3,3.0,133.0,Edades Tower and Garden Villas,4.4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
452,452,"FOR LEASE! Move-in Ready Studio in The Oriental Place, Chino Roces, Makati","Philippines, 1223, Makati, Chino Roces Ave Pio Del Pilar, Makati",Metro Manila,Makati,Pio Del Pilar,"₱ 20,000",Monthly,1,1.0,24.0,The Oriental Place,4.58,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,453,"FOR LEASE! Move-in Ready Studio in The Oriental Place, Chino Roces, Makati","Philippines, 1223, Makati, Chino Roces Ave Pio Del Pilar, Makati",Metro Manila,Makati,Pio Del Pilar,"₱ 20,000",Monthly,1,1.0,24.0,The Oriental Place,4.58,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,454,For Rent Fully furnished Studio at Park Terraces,"Park Terraces San Lorenzo, Makati",Metro Manila,Makati,San Lorenzo,"₱ 45,000",Monthly,1,1.0,37.0,Park Terraces,4.04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
