,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Listing,Location,Address1,Address2,Address3,Price,Arrangement,Num_Bedrm,Num_Bathrm,Area,Condominium,Neighborhood_Rating,Gymnasium,CCTV,Utility room,Indoor Pool,Air conditioning,Alarm System,Amphitheater,Balcony,Bar,Basement Parking,Billiards table,Broadband internet available,Built-in wardrobes,Business Center,Central air conditioning,Clinic,Club House,Drying Area,Elevators,Ensuite,Entertainment room,Fire exits,Fitness center,Floorboards,Function Room,Game Room,Gas heating,Gym,Health Club,Hydronic heating,Indoor spa,Indoor Tree House,Intercom,Jacuzzi,Laundry Area,Lobby,Lounge,Maids Room,Meeting rooms,Multi-Purpose Hall,Open fireplace,Pay TV access,Powder room,Reception Area,Sauna,Shower rooms,Sky lounge,Smoke detector,Social hall,Split-system heating,Study room,Theater,Wi-Fi,Daycare Center,Fire Alarm,Fire sprinkler system,Courtyard,Sauna.1,Library,Function area,Pond,Helipad,Open space,24-hour security,Drying area,Gazebos,Spa,Shops,Study area,Golf Area,Badminton court,Balcony.1,Basketball court,Carport,Clubhouse,Deck,Fully fenced,Garage,Garden,Gazebo,Health Club.1,Jacuzzi.1,Jogging path,Landscaped Garden,Multi-purpose lawn,Open car spaces,Outdoor spa,Parking lot,Parks,Playground,Pool bar,Remote garage,Secure parking,Shower rooms.1,Sports facilities,Swimming pool,Tennis court
164,164,164,164,For Rent 2BR Bare Korean Unit and Parking in Flair Towers Mandaluyong,"South Tower, Flair Towers, Reliance corner Pines St. Highway Hills Mandaluyong City Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 28,000",Monthly,2,1,60.0,Flair Towers,"4.48
out of 5",0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
165,165,165,165,1 Bed room flat facing pool,"Hulo, Mandaluyong",Metro Manila,Mandaluyong,Hulo,"₱ 20,000",Monthly,1,1,30.0,Acqua Private Residences,"3.94
out of 5",1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
166,166,166,166,"For rent, Luxurious 2 bedroom unit in One Shangrila Place, Mandaluyong city","COR Shaw Blvd, Ortigas Center, Mandaluyong, Metro Manila Shaw Boulevard, Mandaluyong",Metro Manila,Mandaluyong,Shaw Boulevard,"₱ 147,000",Monthly,2,2,131.0,One Shangrila Place,"5
out of 5",0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
167,167,167,167,Hurry Last Unit We Have for Rent for Treetop Villas 2BR CORNER and PARKING,"Treetop Villas, Coronado, Mandaluyong, Metro Manila Hulo, Mandaluyong",Metro Manila,Mandaluyong,Hulo,"₱ 17,000",,2,1,32.0,Treetop Villas,"3.94
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
168,168,168,168,Semi-Furnished Studio for Rent at Soho Central Private Residences Shaw,"748 Shaw Blvd Corner Mayflower St., Greenfield District, Mandaluyong, 1552 Metro Manila Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 22,000",Monthly,1,1,32.0,Soho Central,"4.48
out of 5",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169,169,169,169,"amaia skies shaw north tower, studio for rent","Samat street corner Shaw Blvd. Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 17,000",Monthly,1,1,24.0,AMAIA Skies Shaw,"4.48
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,170,170,170,"BGE - For Lease: 2BR Condo in Flair Towers, Mandaluyong","Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 26,000",Monthly,2,1,48.0,Flair Towers,"4.48
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,171,171,171,1 bedroom with Balcony overlooking amenities (27 sqm),"Philippines, Mandaluyong, Madison Barangka Ilaya, Mandaluyong",Metro Manila,Mandaluyong,Barangka Ilaya,"₱ 21,000",Monthly,1,1,27.0,Light Residences,"4.98
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
172,172,172,172,"2 Bedroom For Rent at Mandaluyong, Metro Manila","one shangri-la place Wack-Wack Greenhills, Mandaluyong",Metro Manila,Mandaluyong,Wack-Wack Greenhills,"₱ 95,000",,2,2,132.0,0,"5
out of 5",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,173,173,173,SOLD!! MEM 3 Mandaluyong Executive Mansion Fully Furnished Condo Unit For Rent,"Mandaluyong Executive Mansion (MEM) 3 G. Enriquez St. Brgy. Vergara, Mandaluyong City Vergara, Mandaluyong",Metro Manila,Mandaluyong,Vergara,"₱ 20,000",,2,2,46.0,Mandaluyong Executive Mansion 3 (MEM3),"5
out of 5",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
174,174,174,174,2 bedrooms fully furnished with balcony for rent in Dansalan Gardens,"Malamig, Mandaluyong",Metro Manila,Mandaluyong,Malamig,"₱ 33,000",Monthly,2,2,62.0,Dansalan Gardens,"5
out of 5",1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0
175,175,175,175,1 Bedroom for Rent in Grand Central Residences,"Edsa corner Sultan St. Highway Hills, Mandaluyong, Metro Manila, Philippines Shaw Boulevard, Mandaluyong",Metro Manila,Mandaluyong,Shaw Boulevard,"₱ 15,000",Monthly,1,1,26.0,Grand Central Residences,"5
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,176,176,176,Unit condo for rent in Smdc Light Residences,"Smdc light Residences boni Mandaluyong city Barangka Ilaya, Mandaluyong",Metro Manila,Mandaluyong,Barangka Ilaya,"₱ 22,000",Monthly,1,1,28.5,Light Residences,"4.98
out of 5",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,177,177,177,Amaia Skies Shaw Studio Unit for Rent,"Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 16,000",Monthly,1,1,18.3,Amaia Skies Shaw (North Tower),"4.48
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
178,178,178,178,"For Lease! Furnished Studio in Twin Oaks Place, Mandaluyong for 39,000 per month","Philippines, 1554, Mandaluyong, Highway Hills Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 39,000",Monthly,1,1,35.55,Twin Oaks Place,"4.48
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179,179,179,179,2 Bedroom Fully Furnished at One Shangrila Place,"Ortigas Center Wack-Wack Greenhills, Mandaluyong",Metro Manila,Mandaluyong,Wack-Wack Greenhills,"₱ 120,000",Monthly,2,2,118.0,One Shangri-La Place,"5
out of 5",1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0
180,180,180,180,"2 Bedroom unit for rent at Sheridan South Tower, Buayang Bato, Mandaluyong","Buayang Bato, Mandaluyong",Metro Manila,Mandaluyong,Buayang Bato,"₱ 30,000",Monthly,2,1,56.0,Sheridan Towers,"4.96
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
181,181,181,181,For Lease Acqua Private Residences Niagara Tower near Rockwell and Makati CBD,"Hulo, Mandaluyong",Metro Manila,Mandaluyong,Hulo,"₱ 20,000",Monthly,1,1,26.0,Acqua Private Residences,"3.94
out of 5",1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0
182,182,182,182,1 Bedroom Unit for Rent in Mandaluyong City,"Philippines, 1550, Mandaluyong, Coronado St Hulo, Mandaluyong",Metro Manila,Mandaluyong,Hulo,"₱ 25,000",Monthly,1,1,27.0,Acqua Private Residences,"3.94
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,183,183,183,For Rent 1BR condo with Parking at Citiland Grand Central Shaw,"Edsa corner Sultan Street Shaw Boulevard, Mandaluyong",Metro Manila,Mandaluyong,Shaw Boulevard,"₱ 18,000",Monthly,1,1,30.0,Grand Central Residences,"5
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184,184,184,184,1BR Condo for Rent (Emars Suites Mandaluyong),"409 Shaw Blvd Addition Hills, Mandaluyong",Metro Manila,Mandaluyong,Addition Hills,"₱ 25,000",Monthly,1,1,47.6,Emar Suites,"4.49
out of 5",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
185,185,185,185,For Rent: 1 Bedroom Unit at BSA Twin Towers (Mandaluyong),"Julia Vargas Avenue Cr Bank Drive Wack-Wack Greenhills, Mandaluyong",Metro Manila,Mandaluyong,Wack-Wack Greenhills,"₱ 23,000",Monthly,1,1,55.0,BSA Twin Towers,"5
out of 5",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,186,186,186,Spacious Semi-Furnished 1BR along EDSA,"Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 18,500",Monthly,1,1,36.0,Avida Towers Centera,"4.48
out of 5",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
187,187,187,187,Gateway Garden Heights 1BR unit Condo for Rent,"Robinsons Pioneer Complex, Pioneer St, Mandaluyong, 1550 Metro Manila Barangka Ilaya, Mandaluyong",Metro Manila,Mandaluyong,Barangka Ilaya,"₱ 15,000",Monthly,1,1,35.0,Gateway Garden Heights,"4.98
out of 5",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
188,188,188,188,Spacious 3-Bedroom Condo Unit for Rent (94 sqm),"#347 M. Vicente Street Malamig, Mandaluyong",Metro Manila,Mandaluyong,Malamig,"₱ 50,000",Monthly,3,3,94.0,Dansalan Gardens,"5
out of 5",1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
189,189,189,189,High-end 2 bedroom unit for rent in One Shangrila Place in Mandaluyong City,"cor. shaw blvd. ortigas center, Mandaluyong, Metro Manila Shaw Boulevard, Mandaluyong",Metro Manila,Mandaluyong,Shaw Boulevard,"₱ 140,000",Monthly,2,2,131.0,One Shangrila Place,"5
out of 5",0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
190,190,190,190,2BR Condo One Shangri-La Ortigas Fully Furnished for rent,"Near Edsa Shangri-La Hotel Wack-Wack Greenhills, Mandaluyong",Metro Manila,Mandaluyong,Wack-Wack Greenhills,"₱ 125,000",Monthly,2,2,125.0,One Shangri-La Place,"5
out of 5",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1
191,191,191,191,"For Lease: Spacious studio unit at SM Light Residences, Mandaluyong","EDSA BONI MRT corner Madison Street Barangka Ilaya, Mandaluyong",Metro Manila,Mandaluyong,Barangka Ilaya,"₱ 15,500",Monthly,1,1,20.0,SM Light Residences,"4.98
out of 5",0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
192,192,192,192,Studio at EDSA near Shaw in Urban Deca Tower EDSA,"Urban Deca Tower EDSA Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 13,900",Monthly,1,1,15.0,Urban Deca Towers EDSA,"4.48
out of 5",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,193,193,193,For lease 2 bedrooms Loft type,"Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 60,000",Monthly,2,2,78.0,Twin Oaks Place,"4.48
out of 5",1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
194,194,194,194,Fully furnished minimalist studio unit at Avida Towers Centera,"Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 15,000",Monthly,1,1,23.0,Avida Towers Centera,"4.48
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
195,195,195,195,For Rent 1BR 38sqm Furnished P17K in Gateway Garden Heights,"Barangka Ilaya, Mandaluyong",Metro Manila,Mandaluyong,Barangka Ilaya,"₱ 17,000",Monthly,1,1,38.0,Gateway Garden Heights,"4.98
out of 5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
196,196,196,196,1 BR Fully Furnished Condo Unit for rent,"Malamig, Mandaluyong",Metro Manila,Mandaluyong,Malamig,"₱ 25,000",Monthly,1,1,43.0,Dansalan Gardens,"5
out of 5",0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
197,197,197,197,2 Bedroom Condo Unit in Mandaluyong near Makati Ave,"Hulo, Mandaluyong",Metro Manila,Mandaluyong,Hulo,"₱ 19,000",Monthly,2,1,30.0,Treetop Villas,"3.94
out of 5",1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
198,198,198,198,Brand new Studio Unit for Rent (BGC view) - Very Good Location,"4 Pioneer St, Mandaluyong, 1550 Metro Manila, Philippines Buayang Bato, Mandaluyong",Metro Manila,Mandaluyong,Buayang Bato,"₱ 25,000",Monthly,1,1,21.0,Sunshine 100 City Plaza,"4.96
out of 5",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199,199,199,199,One Bedroom Fully Furnished Unit At SM Light Residences For Rent Above SM Light,"Madison Street, cor. EDSA Barangka Ilaya, Mandaluyong",Metro Manila,Mandaluyong,Barangka Ilaya,"₱ 17,000",Monthly,1,1,24.47,Light Residences,"4.98
out of 5",1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,200,200,200,1 Bedroom Sheridan North Tower,"Highway Hills, Mandaluyong",Metro Manila,Mandaluyong,Highway Hills,"₱ 20,000",Monthly,1,1,33.0,Sheridan Towers,"4.48
out of 5",1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
201,201,201,201,2 Bedroom & 2 TB Condo for rent in Kalentong Mandaluyong (51 sqm),"P. MARTINEZ Bagong Silang, Mandaluyong",Metro Manila,Mandaluyong,Bagong Silang,"₱ 19,000",Monthly,2,2,51.0,City Residences,"5
out of 5",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,202,202,202,Fully Furnished 1 Bedroom with Parking for rent,"Barangka Ilaya, Mandaluyong",Metro Manila,Mandaluyong,Barangka Ilaya,"₱ 24,000",Monthly,1,1,23.17,SMDC LIGHT RESIDENCES,"4.98
out of 5",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
203,203,203,203,Studio for rent near MRT Shaw EDSA and Megamall,"EDSA cor. Sultan St. Brgy. Highway Hills, Mandaluyong City Shaw Boulevard, Mandaluyong",Metro Manila,Mandaluyong,Shaw Boulevard,"₱ 15,212",,1,1,29.88,Grand Central Residences,"5
out of 5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
